lat,lon,vel,cou,time,MMSI,source
20.278430057444467,130.95208020829998,2.3115406702574797,198.81007716660642,5358.0,413843284-0,9001
20.27799055494185,130.95188426216976,0.8936365544859416,198.89403882948244,5388.0,413843284-0,9001
20.277225494063785,130.95153253930076,1.409916975693872,191.66894581945135,5448.0,413843284-0,9001
20.276943264633804,130.95143225747012,0.7548652426187715,199.35598561081125,5478.0,413843284-0,9001
20.27663275611641,130.9513059309862,1.4172809933519952,193.13775840383565,5508.0,413843284-0,9001
20.275496602476476,130.9507957612214,2.5884460954721638,202.90995072510046,5599.0,413843284-0,9001
20.274727335340586,130.95042315414724,2.763442668549403,217.31548907884286,5660.0,413843284-0,9001
20.27399531215311,130.9499793505942,3.7442809004726114,207.3421239843358,5719.0,413843284-0,9001
20.2736157109633,130.94979509413113,2.343622221974382,214.94298878290718,5749.0,413843284-0,9001
20.273275458993506,130.94966812988292,0.4912032548107861,193.98337181651524,5779.0,413843284-0,9001
20.27289500147119,130.9495662306871,1.8619614802349957,191.1242086774568,5809.0,413843284-0,9001
20.27253049490195,130.9494474414802,2.145072487648217,208.80875237423604,5840.0,413843284-0,9001
20.271739396556146,130.94912788436912,1.0321587013351452,193.46127010304372,5900.0,413843284-0,9001
20.270493173943375,130.94856898515692,1.3871763393054632,198.45394285856432,5990.0,413843284-0,9001
20.26965350518011,130.94820051872634,0.6696996244130842,201.64829161709395,6051.0,413843284-0,9001
20.268798293797737,130.94789331434805,1.0343903499026967,204.55554209308144,6111.0,413843284-0,9001
20.267470160105137,130.94737259544402,0.37043033155946103,198.58085954099906,6202.0,413843284-0,9001
20.267065333341602,130.9471970088672,2.2105675447166346,204.0916375332252,6232.0,413843284-0,9001
20.261803995603508,130.94477625788738,2.8268910471173156,197.66438169659807,6562.0,413843284-0,9001
20.258824740078925,130.94344162405685,1.374257030195582,210.3970738343486,6742.0,413843284-0,9001
20.25829385474281,130.9431549404743,1.0616175077058063,209.24879624519775,6772.0,413843284-0,9001
20.257310295147935,130.9426623725678,2.364446736013812,202.40705220509196,6832.0,413843284-0,9001
20.256729738623527,130.9424562745823,2.293920977169461,198.5383202253619,6862.0,413843284-0,9001
20.256230752052705,130.94220446841754,1.0716031315823469,196.69759637653826,6893.0,413843284-0,9001
20.25567725363676,130.94198237623772,2.611528818229921,194.04131305840673,6923.0,413843284-0,9001
20.254585104095383,130.94158750962134,1.677525366029265,198.09229822705115,6983.0,413843284-0,9001
