lat,lon,vel,cou,time,MMSI,source
20.02244988016971,131.56832385746478,6.151096003393546,100.22789173256325,1812.0,412434718-0,9001
20.022133613526318,131.5698349826614,5.224207215624936,104.4478764787336,1842.0,412434718-0,9001
20.021823293624575,131.57130118915993,5.046805713115153,110.33736778045491,1872.0,412434718-0,9001
20.02156838220539,131.57229311090407,6.586007805655818,105.04624908512642,1889.0,412434718-0,9001
20.021041854114394,131.57423608279305,6.472071539789971,117.46463687312051,1932.0,412434718-0,9001
20.02072485416654,131.57523420636917,6.425057253313134,110.26752335457145,1949.0,412434718-0,9001
20.02026725735419,131.57729853264672,5.077189936601381,118.32028163323419,1992.0,412434718-0,9001
20.019895145584204,131.57820864757826,5.439750757339803,115.65292315650186,2009.0,412434718-0,9001
20.019430829587872,131.57966810275624,6.0920476150654705,96.23216168434084,2039.0,412434718-0,9001
20.01894744022873,131.5811473002272,6.081961965419545,118.77654779664049,2069.0,412434718-0,9001
20.018051249165485,131.58414544174536,6.138518905912674,103.0232466889745,2129.0,412434718-0,9001
20.0179612365243,131.58462550005916,4.228802263820714,113.35204574284589,2142.0,412434718-0,9001
20.017635666147864,131.58569195953424,6.942224985973021,107.65250912644632,2159.0,412434718-0,9001
20.01692930368648,131.587134304004,3.9839141326160368,116.75019140099946,2189.0,412434718-0,9001
20.016341586438646,131.58859995260298,5.004601221711157,122.47701125249637,2219.0,412434718-0,9001
20.015567822593983,131.59057756093767,5.040561817345753,113.40795054432887,2262.0,412434718-0,9001
20.015127820435232,131.59143373994627,4.996347681679639,122.40152278967767,2279.0,412434718-0,9001
20.014800129916264,131.59187301069016,4.278987049826628,117.37592487504281,2292.0,412434718-0,9001
20.01416773295467,131.59325177171647,7.0078720183318195,124.59013552838532,2322.0,412434718-0,9001
20.013494163090456,131.59473161590273,6.3604555081838825,109.43416013953053,2352.0,412434718-0,9001
20.01328037448752,131.5956703519214,5.8381456568313865,100.8018641957429,2369.0,412434718-0,9001
20.012874286715018,131.5972247799591,3.0117395590890967,112.31323985456532,2399.0,412434718-0,9001
20.01273252032531,131.59779448221354,6.494948441258959,103.99260603461119,2412.0,412434718-0,9001
20.012384940859288,131.59933404943536,4.889294562599479,85.47823820692787,2442.0,412434718-0,9001
20.011563896355884,131.60224961550986,4.731501259507266,117.24966130645129,2502.0,412434718-0,9001
20.010906027920225,131.6035413200937,6.31133902072373,112.10234407090633,2532.0,412434718-0,9001
20.01038843806477,131.60452530501047,5.593482155920152,112.86745603083855,2549.0,412434718-0,9001
20.009030179594525,131.60617125433146,4.310894959820294,116.11732540745614,2592.0,412434718-0,9001
20.00769436325492,131.608346463877,3.684928990577384,125.27626548202608,2639.0,412434718-0,9001
20.005569826010607,131.6112069682838,6.8387578063515,141.29182907352882,2712.0,412434718-0,9001
20.005050213617462,131.61200786672822,4.914546531307194,126.3454264666321,2729.0,412434718-0,9001
20.004620876298457,131.61255033136757,4.671181126434161,101.44107026420556,2742.0,412434718-0,9001
20.003922370641682,131.61399054960552,5.384380405775923,117.16545360748349,2772.0,412434718-0,9001
20.002986092225026,131.61682771389027,4.719512653995037,116.36372721028806,2832.0,412434718-0,9001
20.001140333421993,131.62092054514412,3.2000944507481726,135.88587543840038,2952.0,412434718-0,9001
20.000410335735292,131.62163301291272,3.8683265323914306,159.9283722348208,2982.0,412434718-0,9001
19.999471164206476,131.62167254259077,4.90212119737409,184.55620265440467,3012.0,412434718-0,9001
19.998416640456195,131.6219751098603,4.797910720527204,140.71959173481926,3042.0,412434718-0,9001
19.996088981072653,131.62079184621618,4.62563592521856,237.2812061156832,3132.0,412434718-0,9001
19.995278525222552,131.61995900628412,5.064041656533813,232.37898084049613,3162.0,412434718-0,9001
19.99455429491215,131.6191109205049,4.603496553696095,225.1949880269837,3192.0,412434718-0,9001
19.983798073635114,131.61025253035012,6.559843655841718,213.69531062987733,3568.0,412434718-0,9001
19.98050624007532,131.6092488672796,3.3229921906523505,202.34540176199084,3672.0,412434718-0,9001
19.978908459872237,131.60864632135826,3.0004762943682444,203.35978225799877,3718.0,412434718-0,9001
19.97757265101577,131.60821829457623,4.1156365367926,197.34092085667726,3762.0,412434718-0,9001
19.97649832110054,131.60792219212829,3.6271581770776438,201.96554470660132,3792.0,412434718-0,9001
19.973624044396598,131.6071083436766,4.34574528199655,182.1119664585623,3883.0,412434718-0,9001
19.972002506215272,131.6067578927639,3.687370475145323,186.16737668984513,3928.0,412434718-0,9001
19.97059556858931,131.60654910782878,2.102768588547746,199.46369665142268,3972.0,412434718-0,9001
19.969069138221887,131.60595248915828,4.660894705698511,198.86257799056202,4018.0,412434718-0,9001
19.96708332438121,131.60527125484347,5.558039654810182,197.1709804395703,4078.0,412434718-0,9001
19.966093852063867,131.60501182103394,2.885871953173037,210.6017588185437,4108.0,412434718-0,9001
19.96411907685539,131.60434079071018,4.0467206367002735,192.04194455354923,4167.0,412434718-0,9001
19.96318843502052,131.60406810833953,4.97146444329392,201.52697504914954,4197.0,412434718-0,9001
19.962184540589657,131.60384148006492,3.6762506464352325,194.5744057369208,4227.0,412434718-0,9001
19.96082048279951,131.6034305027731,4.070709589837547,190.18710263118254,4272.0,412434718-0,9001
19.958695838773828,131.6027850346255,3.487927724140346,202.37719490060852,4332.0,412434718-0,9001
19.955725241530637,131.60158545266444,4.706426680769284,195.28801466818558,4422.0,412434718-0,9001
19.953604380750196,131.60135946936902,3.7885471774001136,183.93365778620938,4482.0,412434718-0,9001
19.951441423240496,131.60091930907254,4.59816366519291,194.0168638720421,4542.0,412434718-0,9001
19.94842154326988,131.60003561777523,3.884546490937756,200.5265262678718,4632.0,412434718-0,9001
19.94564682589324,131.5993920406884,4.0480174119204495,195.76816995940854,4706.0,412434718-0,9001
19.94358015895517,131.59872992819342,6.085645775022665,200.72911238517673,4767.0,412434718-0,9001
19.942156199341248,131.5980918072718,4.0710556293825135,198.74112220788953,4812.0,412434718-0,9001
19.940990986963367,131.5978411069521,3.6636076693033117,199.40538375216818,4842.0,412434718-0,9001
19.939007399582266,131.59704945896428,2.8144246061869946,220.9880878556171,4917.0,412434718-0,9001
19.938678513700598,131.5963761456963,3.0286248399156435,268.0309382287612,4947.0,412434718-0,9001
19.93880964456055,131.595678697231,1.3889277881717539,222.525787260547,4993.0,412434718-0,9001
19.939364031846857,131.595765918783,-0.39712900893448405,351.17093618508534,5413.0,412434718-0,9001
19.939477607301328,131.5957516186788,2.0533945287217747,16.324577239132648,5487.0,412434718-0,9001
19.939655015279552,131.5956673476043,-1.328476505800122,15.286911782638986,5593.0,412434718-0,9001
19.939539247331385,131.59570941986635,-1.5846498921164125,353.4458878479717,5667.0,412434718-0,9001
19.939635084622857,131.59557452768175,0.23371517321734375,260.69065203525196,5773.0,412434718-0,9001
19.939557978961588,131.5955580683817,-0.016433616633932953,70.97553661719255,6027.0,412434718-0,9001
19.939595249706443,131.59553444098898,0.06075008168442386,256.3387069535919,6133.0,412434718-0,9001
19.93951465235292,131.59553725981084,-0.172557109213314,185.85843129995024,6207.0,412434718-0,9001
19.93952341841152,131.59551354971657,-0.44532500847526424,3.5800709091563427,6313.0,412434718-0,9001
19.939495294855142,131.59558399703153,-0.7449140015654588,295.85329272862896,6673.0,412434718-0,9001
19.939449321404535,131.5955751138958,0.7432758272747343,352.5610406519222,6746.0,412434718-0,9001
19.9394790372076,131.595554608754,-0.19516227505387906,92.13681624093785,6853.0,412434718-0,9001
19.939308922058288,131.59556910759832,0.8411929409603017,63.04761663153713,7106.0,412434718-0,9001
