lat,lon,vel,cou,time,MMSI,source
20.032438146392728,131.5380687846498,5.368557837679415,101.03008156244236,1703.1290322580644,412434718-0,9002
20.031645061264403,131.54137386738327,5.717160912457489,111.3488193807772,1779.225806451613,412434718-0,9002
20.03099658933278,131.54413975183024,3.247106020386903,100.82152093639915,1855.3225806451612,412434718-0,9002
20.030921383137684,131.54509644570817,2.4785561688170454,81.00111532992031,1931.4193548387095,412434718-0,9002
20.030764947743926,131.54701566072052,2.2378108530663834,120.52758674936476,2007.516129032258,412434718-0,9002
20.029970603858505,131.54916560167445,6.876101802066724,115.02808071213198,2083.6129032258063,412434718-0,9002
20.029178455431698,131.5510282115024,5.159282424935868,124.06410503903862,2159.7096774193546,412434718-0,9002
20.028376490735806,131.552518252192,4.243127270657244,126.38501406994936,2235.806451612903,412434718-0,9002
20.026376064377356,131.55716042209042,5.0187390712968885,92.77590571441793,2311.9032258064517,412434718-0,9002
20.0256976664364,131.55896861970427,4.340096598866126,114.56883862801901,2388.0,412434718-0,9002
20.025407016241495,131.5596991912331,6.5612251621317625,124.47390548760355,2464.0967741935483,412434718-0,9002
20.025128276146752,131.56231836929894,3.5738676121858406,101.81241063136451,2540.1935483870966,412434718-0,9002
20.024708120548606,131.56545745603833,3.23253603718303,94.77667102992302,2616.290322580645,412434718-0,9002
20.02423025962121,131.56744655163595,6.744080546278717,122.99095808779859,2692.3870967741937,412434718-0,9002
20.023813076195175,131.56918074433574,7.000862152944912,104.3930789119973,2768.483870967742,412434718-0,9002
20.023289837399762,131.57114795681596,5.244020788271478,121.32579594372426,2844.5806451612902,412434718-0,9002
20.02274662725314,131.57360414906955,4.76542789359349,102.85154038672727,2920.6774193548385,412434718-0,9002
20.022217887577536,131.57510455996868,5.9209194875598925,114.1482957985634,2996.774193548387,412434718-0,9002
20.021519180864498,131.5772232713995,9.33410566336745,115.20490662090312,3072.8709677419356,412434718-0,9002
20.020436165618367,131.5807124552039,6.231604308414086,91.10678002068273,3148.967741935484,412434718-0,9002
20.020330528863834,131.58170054163526,4.269203311961562,108.6263441236745,3225.064516129032,412434718-0,9002
20.019718781786562,131.58350370552128,4.396818372582118,109.24019593274842,3301.1612903225805,412434718-0,9002
20.01897925256448,131.58570038341355,4.343675616546781,116.70182968860551,3377.258064516129,412434718-0,9002
20.018154345188037,131.58796564509123,5.91399446726994,102.84597167343541,3453.354838709677,412434718-0,9002
20.017785207055667,131.58886565600102,6.436565333589762,150.98043260849298,3529.451612903226,412434718-0,9002
20.01697180421478,131.59082785827454,5.102153289930067,114.8932770506072,3605.548387096774,412434718-0,9002
20.01644710251456,131.59266891761234,5.362235559031294,103.54119114321672,3681.6451612903224,412434718-0,9002
20.016051390493104,131.59463046337746,5.7201562082656405,101.58182081582609,3757.7419354838707,412434718-0,9002
20.015900286927412,131.5959040841516,7.244189624861868,128.79417482080123,3833.838709677419,412434718-0,9002
20.015280942649085,131.5987384211917,4.124861602026296,118.84926453991963,3909.935483870968,412434718-0,9002
20.01435885286063,131.60135885778146,2.510369767445319,133.44906370520323,3986.032258064516,412434718-0,9002
20.013521422892353,131.60288117892975,8.249994165565944,101.67907707284887,4062.1290322580644,412434718-0,9002
20.011890347140287,131.60552942892275,4.65406397898796,128.414523594458,4138.225806451613,412434718-0,9002
20.009372787331223,131.6090852107894,5.853038675219142,141.13158378966503,4214.322580645161,412434718-0,9002
20.008589481765235,131.61022155830815,4.776470525729032,126.83528147957699,4290.419354838709,412434718-0,9002
20.007883709433937,131.6114883735521,6.073194742073327,101.25272411765054,4366.516129032258,412434718-0,9002
20.00671787694318,131.61471850925687,4.0393720111463285,108.71423733958446,4442.612903225806,412434718-0,9002
20.00458413698218,131.61909941973198,0.5826951882339646,137.85398426144798,4518.709677419355,412434718-0,9002
20.003320135783376,131.619646448368,3.7121145968547924,178.04371230318358,4594.806451612903,412434718-0,9002
20.00195665350362,131.6199577014789,5.150512967677468,158.7232701972629,4670.903225806452,412434718-0,9002
19.999220018512563,131.61850497502311,4.190962698386197,227.08663270102508,4747.0,412434718-0,9002
19.998128088299246,131.61727153112523,3.873408967855349,227.83437401871078,4823.096774193548,412434718-0,9002
19.987088126339984,131.60807115141967,6.641114252504591,199.62438893858817,4899.193548387097,412434718-0,9002
19.983153447966536,131.606816275315,4.602425629205657,180.9747442771521,4975.290322580645,412434718-0,9002
19.981110642368854,131.60604950350825,2.60307508222108,200.73357050347227,5051.387096774193,412434718-0,9002
19.97939568110998,131.6054300672319,5.084888426936052,198.60689235177816,5127.4838709677415,412434718-0,9002
19.97589708346712,131.60437491730445,5.269657588096674,193.5123255059381,5203.58064516129,412434718-0,9002
19.97374599588553,131.60384799243022,3.1342295261909086,179.74060179878697,5279.677419354838,412434718-0,9002
19.971568433839636,131.6029300953994,2.103878886462021,197.69366587585603,5355.774193548387,412434718-0,9002
19.96919961202759,131.6020917118604,0.7145973927408442,207.5065717976289,5431.870967741936,412434718-0,9002
19.96694346265711,131.60129446601317,5.633097207378528,199.19267123202224,5507.967741935484,412434718-0,9002
19.965335048295888,131.6007950279528,3.8533428827900145,207.75769283253237,5584.064516129032,412434718-0,9002
19.96368092862987,131.6001861205684,2.7281795280520735,213.9756327639348,5660.1612903225805,412434718-0,9002
19.961182399299858,131.5992841980854,3.9120626922052995,210.86230943996122,5736.258064516129,412434718-0,9002
19.957212449522245,131.5978563849604,5.042993636643906,199.84245302677232,5812.354838709677,412434718-0,9002
19.954267535973813,131.59742286188617,2.9370491375599856,185.4496029361123,5888.451612903225,412434718-0,9002
19.95065554241445,131.59635551862982,3.695785965236018,190.67198623228842,5964.548387096774,412434718-0,9002
19.94695611101437,131.59530810298114,4.9788376142329405,180.7248483990795,6040.645161290322,412434718-0,9002
19.94455574742643,131.5944739574343,4.957511628197974,193.19290734752542,6116.741935483871,412434718-0,9002
19.942924672242853,131.59388692867918,3.7288189108432594,205.31521552321155,6192.8387096774195,412434718-0,9002
19.94070291502768,131.5928623476517,2.204170973538276,249.88712260958232,6268.935483870968,412434718-0,9002
19.94051565567923,131.59195587535004,1.683168772169268,248.85162686814232,6345.032258064516,412434718-0,9002
19.941040403375418,131.59168917044335,1.8995991667700027,325.5084482709169,6421.129032258064,412434718-0,9002
19.941199122600874,131.59162920211978,2.7646770373585436,15.014936874410996,6497.225806451613,412434718-0,9002
19.94127575865076,131.59152697488733,-0.2732264597703723,13.008223087825776,6573.322580645161,412434718-0,9002
19.94138919238662,131.59149627552293,-0.8327314862386065,250.33358545692275,6649.419354838709,412434718-0,9002
19.941353894143568,131.59155567241234,-0.6754822533985025,126.39656025241402,6725.516129032258,412434718-0,9002
19.941376317202028,131.59148915715846,-1.0759367167145375,220.87111782857073,6801.612903225806,412434718-0,9002
19.941520713334665,131.59154724778267,0.2364491509102936,10.193129726020548,6877.709677419354,412434718-0,9002
19.941564689003034,131.59170643793857,-2.4313473976452573,303.8205037126694,6953.806451612903,412434718-0,9002
19.941677594824174,131.59185685099976,1.9210335210400686,182.27197059836337,7029.903225806452,412434718-0,9002
19.941687626354835,131.59196027634817,-2.235455296609603,66.11662425985298,7106.0,412434718-0,9002
